name,address1,address2,address3,borough_code,borough_name,os_addressbase_uprn,ward_2018_code,ward_2018_name,website,longitude,latitude,easting,northing,runtime,classification,formatted_address,name,place_id,rating,types,user_ratings_total
Berloni,63 Margaret Street,,,E09000033,City of Westminster,10033537907.0,E05000649,West End,http://www.berlonigallery.com/#,-0.1402629033868067,51.51664592065968,529135.9650102067,181385.9236477479,12/29/2019,galleries,"63 Margaret St, Fitzrovia, London W1W 8SW, United Kingdom",BERLONI Gallery,ChIJ46ISmiobdkgRxpKQSYrwMiQ,0.0,"['art_gallery', 'point_of_interest', 'establishment']",0.0
Chelsea Space,Chelsea College of Arts,16 John Islip Street,,E09000033,City of Westminster,10033538283.0,E05000646,Vincent Square,http://www.chelseaspace.org/#,-0.1282358353968019,51.49043866366581,530044.9647639471,178492.92443184197,12/29/2019,galleries,"16 John Islip St, Westminster, London SW1P 4JU, United Kingdom",Chelsea College of Arts,ChIJUWxFaugEdkgRpbKNJFnW-mk,4.0,"['university', 'point_of_interest', 'establishment']",74.0
Olivier Malingue,1st Floor,143 New Bond St,,E09000033,City of Westminster,10033538864.0,E05000649,West End,http://oliviermalingue.com/#,-0.14404672802917778,51.51149907602449,528887.96507843,180806.92380586997,12/29/2019,galleries,"First floor, 143 New Bond St, Mayfair, London W1S 2TP, United Kingdom",Olivier Malingue,ChIJvxbwsisFdkgRKdfd7e3dWDk,5.0,"['art_gallery', 'point_of_interest', 'establishment']",4.0
Richard Green 1,147 New Bond Street,,,E09000033,City of Westminster,10033538867.0,E05000649,West End,http://www.richard-green.com/#,-0.14386680563275972,51.51131637486581,528900.9650749372,180786.92381130232,12/29/2019,galleries,"147 New Bond St, Mayfair, London W1S 2TS, United Kingdom",Richard Green,ChIJ29tYTCoFdkgRz6PyiTJAUkk,4.8,"['art_gallery', 'point_of_interest', 'establishment']",13.0
Photographers' Gallery,16-18 Ramillies St,Soho,,E09000033,City of Westminster,10033542105.0,E05000649,West End,http://thephotographersgallery.org.uk/#,-0.13902140246981787,51.51492660926425,529226.9649858592,181196.92369912827,12/29/2019,galleries,"16-18 Ramillies St, Soho, London W1F 7LW, United Kingdom",The Photographers' Gallery,ChIJ8e-IMtUEdkgRWaAuJKup2GQ,4.5,"['art_gallery', 'tourist_attraction', 'point_of_interest', 'establishment']",1549.0
The Aram Gallery,110 Drury Lane,,,E09000033,City of Westminster,10033550729.0,E05000644,St. James's,http://www.thearamgallery.org/#,-0.1188797771629647,51.51334635691411,530628.9646054652,181056.92373437612,12/29/2019,galleries,"110 Drury Ln, Holborn, London WC2B 5SG, United Kingdom",Aram Store,ChIJ-XJYk8oEdkgRAt77L8EWby4,4.5,"['furniture_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']",66.0
White Cube,25-26 Masonâs Yard,,,E09000033,City of Westminster,10033550744.0,E05000644,St. James's,http://whitecube.com/#,-0.13715800093601202,51.507612932377825,529376.9649465696,180386.9239196872,12/29/2019,galleries,,,,,,
Willow Gallery,40 - 41 Duke Street,St James's,,E09000033,City of Westminster,10033555200.0,E05000644,St. James's,http://www.willowgallery.com/#,-0.1379822047443762,51.50734985328702,529320.514949539,180356.21390606085,12/29/2019,galleries,"40 - 41 Duke Street St James's, St. James's, London SW1Y 6DF, United Kingdom",Willow Gallery - London,ChIJmRMhVtYEdkgR6Z_wXSeH-nw,5.0,"['art_gallery', 'point_of_interest', 'establishment']",3.0
Blain Southern,4 Hanover Square,,,E09000033,City of Westminster,10033556658.0,E05000649,West End,http://www.blainsouthern.com/#,-0.14301403972769974,51.51385680532657,528952.9650604835,181070.92373386372,12/29/2019,galleries,"4 Hanover Square, Mayfair, London W1S 1BP, United Kingdom",Blain|Southern,ChIJpaPVRysFdkgRm2YMbVZRf4k,4.5,"['art_gallery', 'point_of_interest', 'establishment']",108.0
Albemarle Gallery,49 Albemarle Street,,,E09000033,City of Westminster,10033567550.0,E05000649,West End,http://www.albemarlegallery.com/#,-0.14120486534937193,51.50802785196443,529094.9650227961,180425.9239092894,12/29/2019,galleries,"49 Albemarle St, Mayfair, London W1S 4JR, United Kingdom",Albemarle Gallery,ChIJFVZH3ykFdkgR3yAikGkcsaA,4.3,"['art_gallery', 'point_of_interest', 'establishment']",3.0
Queen's Gallery,Buckingham Palace Road,,,E09000033,City of Westminster,10033569645.0,E05000644,St. James's,http://www.royalcollection.org.uk/default.asp?action=article&ID=32#,-0.142782302975588,51.49971659414313,529008.9650448479,179498.92416009278,12/29/2019,galleries,"Buckingham Palace, London SW1A 1AA, United Kingdom","The Queen's Gallery, Buckingham Palace",ChIJtV5bzSAFdkgRNZnsvXWXgqI,4.4,"['art_gallery', 'tourist_attraction', 'museum', 'point_of_interest', 'establishment']",2559.0
Rosenfeld Porcini,37 Rathbone Street,,,E09000033,City of Westminster,10033569652.0,E05000649,West End,http://rosenfeldporcini.com/#,-0.1359920485761106,51.518520557312854,529426.9649313301,181601.9235888529,12/29/2019,galleries,"37 Rathbone St, Fitzrovia, London W1T 1NZ, United Kingdom",Rosenfeld Porcini,ChIJjc9KiysbdkgRGEQ8sdFPTME,4.1,"['art_gallery', 'point_of_interest', 'establishment']",11.0
Lisson Gallery 1,67 Lisson St,Marylebone,,E09000033,City of Westminster,10033571495.0,E05000634,Church Street,http://www.lissongallery.com/#,-0.16813296540631162,51.521086206482046,527189.9655407292,181830.92352561007,12/29/2019,galleries,"67 Lisson St, Marylebone, London NW1 5DA, United Kingdom",Lisson Gallery,ChIJM9wMsLYadkgRGUSUxSme5xA,4.4,"['art_gallery', 'point_of_interest', 'establishment']",71.0
London Print Studio,425 Harrow Rd,,,E09000033,City of Westminster,10033572217.0,E05000635,Harrow Road,http://www.londonprintstudio.org.uk/#,-0.20548790662228286,51.5256832855009,524585.9662478651,182277.9234045065,12/29/2019,galleries,"425 Harrow Rd, London W10 4RE, United Kingdom",London Print Studio,ChIJBQ4orRAQdkgRCYm3On0q35g,3.7,"['book_store', 'point_of_interest', 'store', 'establishment']",3.0
Eykyn Maclean,30 St George Street,,,E09000033,City of Westminster,10033579746.0,E05000649,West End,http://www.eykynmaclean.com/#,-0.14277118402695052,51.51238714947289,528973.9650550212,180907.92377824406,12/29/2019,galleries,"24 Hanover Square, Mayfair, London W1S 1JD, United Kingdom",Eykyn Maclean,ChIJJSfE9yoFdkgRpXETADGN6ds,0.0,"['art_gallery', 'point_of_interest', 'establishment']",0.0
Laurent Delaye Gallery,11 Savile Row,,,E09000033,City of Westminster,10033580791.0,E05000649,West End,http://www.laurentdelaye.com/#,-0.1399898873689699,51.51096719340946,529170.9650019814,180754.92381969,12/29/2019,galleries,"Oliver Laws Designs Ltd, 11 Savile Row, Mayfair, London W1S 3PG, UK",Oliver Laws Designs Ltd,ChIJgbEf7dUEdkgRm7XHLTar_Mw,,['premise'],
Pyms Gallery,9 Mount Street,,,E09000033,City of Westminster,10033584285.0,E05000649,West End,http://www.pymsgallery.com/#,-0.1484901565295932,51.51031931485576,528582.9651609759,180667.92384409194,12/29/2019,galleries,"9 Mount St, Mayfair, London W1K 3NG, United Kingdom",Pym's Gallery,ChIJL9rSPCwFdkgReajBkqbuvtk,0.0,"['art_gallery', 'point_of_interest', 'establishment']",0.0
Imitate Modern,19 Shepherd Market,,,E09000033,City of Westminster,10033585747.0,E05000649,West End,http://imitatemodern.com/#,-0.1468176160543667,51.506435031074275,528709.9651266211,180238.9239599713,12/29/2019,galleries,"19 Shepherd Market, Mayfair, London W1J 7PJ, United Kingdom",Galleria Del Vino by Imitate Modern,ChIJd5WFj-UFdkgRsBVeSc5wvxw,5.0,"['bar', 'food', 'point_of_interest', 'establishment']",2.0
Debut Contemporary,82 Westbourne Grove,,,E09000033,City of Westminster,10033585998.0,E05000631,Bayswater,http://www.debutcontemporary.com/#,-0.1932394001317131,51.51536058285332,525463.9660103163,181150.92371178843,12/29/2019,galleries,"82 Westbourne Grove, London W2 5RT, United Kingdom",Debut Contemporary,ChIJv436-gEQdkgRGb2HU7DiahA,4.1,"['art_gallery', 'point_of_interest', 'establishment']",10.0
Mark Gallery,9 Porchester Place,,,E09000033,City of Westminster,10033586949.0,E05000636,Hyde Park,http://www.markgallery.co.uk/#,-0.16552851175341785,51.514876534846394,527387.9654878799,181144.92371116046,12/29/2019,galleries,"42, Portsea Hall, Portsea Pl, St George's Fields, London W2 2BW, United Kingdom",Mark Gallery,ChIJq6qqqrUadkgRMKnp1lvB-rs,0.0,"['art_gallery', 'point_of_interest', 'establishment']",0.0
Halcyon Gallery I,144-146 New Bond Street,,,E09000033,City of Westminster,10033587866.0,E05000649,West End,http://www.halcyongallery.com/#,-0.1439787357237954,51.511399080405205,528892.9650770904,180795.92380886103,12/29/2019,galleries,"Halcyon Gallery, 144-146 New Bond St, Mayfair, London W1S 2PF, United Kingdom",Halcyon Gallery,ChIJTX_e6SsFdkgRL-4j6KhM8_0,4.7,"['art_gallery', 'tourist_attraction', 'point_of_interest', 'establishment']",257.0
PM/AM,259-269 Old Marylebone Road,,,E09000033,City of Westminster,10033588738.0,E05000632,Bryanston and Dorset Square,http://www.pmam.org/#,-0.16676292431041506,51.51823211409174,527292.9655129205,181515.92360982177,12/29/2019,galleries,"Winchester House, 259-269 Old Marylebone Rd, Marylebone, London NW1 5RA, UK",Winchester House,ChIJmQ0RsLUadkgRZAv1Q83oEVc,,['street_address'],
Graham Hunter Gallery,81 Baker Street,,,E09000033,City of Westminster,10033590107.0,E05000641,Marylebone High Street,http://www.grahamhuntergallery.co.uk/#,-0.1569210450390831,51.51994836830315,527970.9653274484,181723.9235553,12/29/2019,galleries,"81 Baker St, Marylebone, London W1U 6RQ, United Kingdom",GRAHAM HUNTER GALLERY,ChIJT2N1JswadkgRVfqnRmwrCIQ,2.3,"['art_gallery', 'point_of_interest', 'establishment']",3.0
Sims Reed Gallery,The Economist Building,30 Bury Street,,E09000033,City of Westminster,10033591023.0,E05000644,St. James's,http://gallery.simsreed.com/#,-0.13878750961873765,51.50689267564307,529265.9249372765,180303.95391047094,12/29/2019,galleries,"43 Duke Street St James's, St. James's, London SW1Y 6DD, United Kingdom",Sims Reed Gallery,ChIJt9do29cEdkgRK38MdzdWmCc,0.0,"['art_gallery', 'point_of_interest', 'establishment']",0.0
Getty Images Gallery,46 Eastcastle Street,,,E09000033,City of Westminster,10033592323.0,E05000649,West End,http://www.gettyimagesgallery.com/#,-0.13913781148573098,51.5163133328204,529214.9649887758,181350.92365716427,12/29/2019,galleries,"46 Eastcastle St, Fitzrovia, London W1W 8DX, United Kingdom",Getty Images Gallery,ChIJNZLy6iobdkgRuh0PouVKh34,4.4,"['art_gallery', 'tourist_attraction', 'point_of_interest', 'establishment']",105.0
Sadie Coles HQ,62 Kingly Street,Mayfair,,E09000033,City of Westminster,10033594510.0,E05000649,West End,http://www.sadiecoles.com/#,-0.1390704254148747,51.51231050871011,529230.9649854286,180905.923778454,12/29/2019,galleries,"62 Kingly St, Soho, London W1B 5QN, United Kingdom",Sadie Coles HQ,ChIJ5xSeFi4FdkgRFPDWnj8HqvQ,4.5,"['art_gallery', 'point_of_interest', 'establishment']",30.0
Waddington Custot Galleries,11 Cork Street,,,E09000033,City of Westminster,10033594958.0,E05000649,West End,http://www.waddingtoncustot.com/#,-0.14159559208676226,51.51011135964574,529061.9650316128,180656.92384652718,12/29/2019,galleries,"11-12 Cork St, Mayfair, London W1S 3LT, United Kingdom",Waddington Custot,ChIJIwPFBCoFdkgRiWOzQqJ23II,4.9,"['art_gallery', 'point_of_interest', 'establishment']",16.0
Heartbreak,17 Bulstrode Street,,,E09000033,City of Westminster,10033596047.0,E05000641,Marylebone High Street,http://www.heart-break.co.uk/#,-0.15096082464258487,51.51763337698449,528390.9652130576,181476.9236240175,12/29/2019,galleries,"17 Bulstrode St, Marylebone, London W1U 2JH, United Kingdom",Heartbreak,ChIJzQI_X9IadkgRssXaNskCxd0,5.0,"['art_gallery', 'point_of_interest', 'establishment']",1.0
Bernard Jacobson Gallery,6 Cork Street,,,E09000033,City of Westminster,10033601869.0,E05000649,West End,http://www.jacobsongallery.com/#,-0.14192367983561355,51.51054820751197,529037.9650380167,180704.9238334765,12/29/2019,galleries,"28 Duke Street St James's, St. James's, London SW1Y 6AG, United Kingdom",Bernard Jacobson Gallery,ChIJddqWBioFdkgRwqONZAb2QA0,5.0,"['art_gallery', 'point_of_interest', 'establishment']",10.0
St Petersburg Gallery,5A Cork St,Mayfair,,E09000033,City of Westminster,10033601869.0,E05000649,West End,http://www.saintpetersburggallery.com/#,-0.14192367983561355,51.51054820751197,529037.9650380167,180704.9238334765,12/29/2019,galleries,"5A Cork St, Mayfair, London W1S 3LJ, United Kingdom",St Petersburg Gallery,ChIJb5KuESoFdkgR3ckfUPMmYqw,0.0,"['art_gallery', 'point_of_interest', 'establishment']",0.0
Michael Werner Gallery,22 Upper Brook Street,,,E09000033,City of Westminster,10033602320.0,E05000649,West End,http://www.michaelwerner.com/#,-0.15607186583340749,51.51135600229848,528053.9653056153,180769.9238158029,12/29/2019,galleries,"22 Upper Brook St, Mayfair, London W1K 7PZ, United Kingdom",Michael Werner Gallery London,ChIJ9fhWsTMFdkgR7p-TG5GX2Hg,4.5,"['art_gallery', 'point_of_interest', 'establishment']",34.0
Workplace Gallery,61 Conduit Street,,,E09000033,City of Westminster,10033604984.0,E05000649,West End,http://www.workplacegallery.co.uk/#,-0.14087088541766682,51.51268977540435,529104.9650194758,180944.92376798886,12/29/2019,galleries,"61 Conduit St, Mayfair, London W1S 2GB, UK",61 Conduit St,ChIJkTHsfdUEdkgRdY_pcBMxPew,,['street_address'],
Paradise Row,74 Newman Street,,,E09000033,City of Westminster,10033614774.0,E05000649,West End,http://www.paradiserow.com/#,-0.13591315539094295,51.51762902437511,529434.9649287881,181502.9236155224,12/29/2019,galleries,"74 Newman St, Fitzrovia, London W1T 3DB, United Kingdom",Paradise Row,ChIJ3WCCgisbdkgR1phlTl5oeT4,0.0,"['art_gallery', 'point_of_interest', 'establishment']",0.0
Edel Assanti,74A Newman Street,,,E09000033,City of Westminster,10033614780.0,E05000649,West End,http://www.edelassanti.com/#,-0.13591315539094295,51.51762902437511,529434.9649287881,181502.9236155224,12/29/2019,galleries,"74A Newman St, Fitzrovia, London W1T 3DB, United Kingdom",Edel Assanti,ChIJj7HgCyAFdkgRHVblymM36Oc,4.6,"['art_gallery', 'point_of_interest', 'establishment']",11.0
Rook & Raven,7 Rathbone Place,,,E09000033,City of Westminster,10033616135.0,E05000649,West End,http://www.rookandraven.co.uk/#,-0.13304877896770814,51.516828084274856,529635.9648742904,181418.92363793828,12/29/2019,galleries,"501 Virginia Ave #101, Indianapolis, IN 46203, United States",Rook,ChIJUfHvlpxQa4gRFUUVBfSmB9Q,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",340.0
Partners & Mucciaccia,45 Dover Street,,,E09000033,City of Westminster,10033616760.0,E05000649,West End,http://partnersandmucciaccia.net/#,-0.14180263659440753,51.50785746956722,529053.9650338347,180405.92391473585,12/29/2019,galleries,"1603 Crawford Ave, Parsons, KS 67357, United States",Strategic Partners Inc,ChIJHfcJPoUauIcRKmA_V20VpxQ,0.0,"['finance', 'point_of_interest', 'establishment']",0.0
James Hyman Fine Art,5 Saville Row,,,E09000033,City of Westminster,10033619032.0,E05000649,West End,http://www.jameshymanfineart.com/#,-0.1398173084738624,51.51060474810336,529183.9649985501,180714.9238305779,12/29/2019,galleries,"5 Savile Row, Mayfair, London, UK",5 Savile Row,ChIJxcKC6dUEdkgRmYv0BPEsCmQ,,['premise'],
Hauser & Wirth 2,23 Saville Row,,,E09000033,City of Westminster,10033621621.0,E05000649,West End,http://www.hauserwirth.com/#,-0.14079825448309974,51.511996185644506,529111.9650177232,180867.92378896495,12/29/2019,galleries,"9273 IN-9, Hope, IN 47246, United States",Hauser Jr./Sr. High School,ChIJh-t784MIa4gRgadZrSbrT4E,3.3,"['secondary_school', 'school', 'point_of_interest', 'establishment']",6.0
Great Western Studios,65 Alfred Street,,,E09000033,City of Westminster,10033624231.0,E05000648,Westbourne,http://www.greatwesternstudios.com/#,-0.1963091710524648,51.521199081443996,525234.9660721847,181794.92353622374,12/29/2019,galleries,"65 Alfred Rd, London W2 5EU, United Kingdom",Great Western Studios,ChIJCT27cwQQdkgRCW1ifsj8jgU,4.2,"['art_gallery', 'point_of_interest', 'establishment']",67.0
Aktis Gallery,10-11 Park Place,,,E09000033,City of Westminster,10033625370.0,E05000644,St. James's,http://aktis-gallery.co.uk/#,-0.13995135070297635,51.5062544006683,529186.9649975898,180230.92396210134,12/29/2019,galleries,,,,,,
Chris Beetles Photographs,3-5 Swallow Street,,,E09000033,City of Westminster,10033625765.0,E05000649,West End,http://www.chrisbeetlesfinephotographs.com/#,-0.13740856798446052,51.50919944963192,529355.0849478013,180562.90385222048,12/29/2019,galleries,"3-5 Swallow St, Mayfair, London W1B 4DE, United Kingdom",Huxley-Parlour,ChIJWSFRgdYEdkgRtybM1Globoc,4.8,"['art_gallery', 'point_of_interest', 'establishment']",76.0
Courtauld Institute of Art,Strand ,,,E09000033,City of Westminster,10033626384.0,E05000644,St. James's,http://courtauld.ac.uk/#,-0.1176824806016359,51.51092608537004,530718.9645803631,180789.92380670595,12/29/2019,galleries,"Somerset House, Strand, London WC2R 0RN, United Kingdom",The Courtauld Institute of Art,ChIJvZhvcMoEdkgRB5qnzGs_VNw,4.3,"['university', 'point_of_interest', 'establishment']",73.0
"Pertwee,  Anderson & Gold",15 Bateman Street,,,E09000033,City of Westminster,10033628259.0,E05000649,West End,http://www.pertweeandersongold.com/#,-0.13224351878852833,51.513964574382754,529699.9648577279,181101.9237242169,12/29/2019,galleries,"15 Bateman St, Soho, London W1D 3AQ, United Kingdom","Pertwee, Anderson & Gold",ChIJ2egyJ9MEdkgRgZe5gybUKbY,4.3,"['art_gallery', 'point_of_interest', 'establishment']",8.0
David Gill,2-4 King Street,,,E09000033,City of Westminster,10033629513.0,E05000644,St. James's,http://www.davidgillgallery.com/#,-0.13691848968022813,51.5067728054395,529395.9649412029,180293.92394497103,12/29/2019,galleries,"2-4 King St, St. James's, London SW1Y 6QP, United Kingdom",David Gill,ChIJfaq5EpMEdkgR841Kcgkyelo,4.3,"['art_gallery', 'point_of_interest', 'establishment']",17.0
Whitfield Fine Art,1st floor,23 Dering Street,,E09000033,City of Westminster,10033630031.0,E05000649,West End,http://www.whitfieldfineart.com/#,-0.1455199919305717,51.51425615935236,528777.9651079362,181110.92372321928,12/29/2019,galleries,,,,,,
Thomas Dane Gallery,11 Duke Street,,,E09000033,City of Westminster,10033630669.0,E05000644,St. James's,http://www.thomasdanegallery.com/#,-0.13754453113296622,51.5073223111225,529350.9649535129,180353.92392867152,12/29/2019,galleries,"3 and 11 Duke Street St James's, St. James's, London SW1Y 6BN, United Kingdom",Thomas Dane Gallery,ChIJVTcd_dYEdkgRcF5eHLcFAEQ,4.5,"['art_gallery', 'point_of_interest', 'establishment']",6.0
Victoria Miro Gallery II,14 St George Street,,,E09000033,City of Westminster,10033631243.0,E05000649,West End,http://www.victoria-miro.com/#,-0.14364404875851955,51.512895565662426,528911.9650717449,180962.92376334567,12/29/2019,galleries,"14 St George St, Mayfair, London W1S 1FH, United Kingdom",Victoria Miro Mayfair,ChIJw3rs_CoFdkgRCfu-XIxEY2o,4.4,"['art_gallery', 'point_of_interest', 'establishment']",57.0
Alison Jacques Gallery,16-18 Berners Street,,,E09000033,City of Westminster,10033631411.0,E05000649,West End,http://www.alisonjacquesgallery.com/,-0.13655355063816169,51.517477330489406,529390.9649407107,181484.9236204389,12/29/2019,galleries,"Orwell House, 16-18 Berners St, Fitzrovia, London W1T 3LN, United Kingdom",Alison Jacques Gallery,ChIJNXZ4CysbdkgRU49vwfO68Jo,4.4,"['art_gallery', 'tourist_attraction', 'point_of_interest', 'establishment']",12.0
Fold,158 New Cavendish Street,,,E09000033,City of Westminster,10033632030.0,E05000649,West End,http://www.foldgallery.com/#,-0.13944129812695416,51.520535727928454,529181.9649985064,181819.92352999808,12/29/2019,galleries,"158 New Cavendish St, Fitzrovia, London W1W 6YW, United Kingdom",FOLD Gallery,ChIJSzSkjCkbdkgRlce2QIpsraM,5.0,"['art_gallery', 'point_of_interest', 'establishment']",6.0
Annely Juda Fine Art,4th floor,23 Dering Street,,E09000033,City of Westminster,10033633944.0,E05000649,West End,http://www.annelyjudafineart.co.uk/#,-0.1455199919305717,51.51425615935236,528777.9651079362,181110.92372321928,12/29/2019,galleries,"23 Dering St, Mayfair, London W1S 1AW, United Kingdom",Annely Juda Fine Art,ChIJpaPVRysFdkgRs19q5Z7cbMc,4.7,"['art_gallery', 'point_of_interest', 'establishment']",13.0
Gagosian Gallery 2,17-19 Davies Street,,,E09000033,City of Westminster,10033634159.0,E05000649,West End,http://www.gagosian.com/#,-0.14773978151561148,51.51105386177953,528632.9651474411,180750.9238214369,12/29/2019,galleries,"17-19 Davies St, Mayfair, London W1K 3DE, United Kingdom",Gagosian,ChIJyeD0bCwFdkgRUIEKeXc2zxc,4.5,"['art_gallery', 'point_of_interest', 'establishment']",65.0
Medici Gallery,"19-23 White Lion Street,",,,E09000019,Islington,10090266504.0,E05000366,Barnsbury,http://www.medici.co.uk/,-0.1081187049026036,51.53269654671579,531319.9644215564,183227.92314720008,12/29/2019,galleries,"19 - 23 White Lion St, The Angel, London N1 9PD, United Kingdom",Medici Gallery,ChIJac38ECoFdkgRBbTyLAj2j3I,0.0,"['art_gallery', 'point_of_interest', 'establishment']",0.0
Guardian News & Media,"Kings Place, 90 York Way",,,E09000019,Islington,10090266525.0,E05000368,Caledonian,http://www.guardian.co.uk/gnmexhibitions#,-0.12154839532869142,51.53499868675289,530381.9646755547,183459.9230823645,12/29/2019,galleries,United States,United States,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,,"['country', 'political']",
The Sunday Painter,1st Floor,12-16 Blenheim Grove,,E09000028,Southwark,10090286666.0,E05011113,Rye Lane,http://www.thesundaypainter.co.uk/#,-0.06919964591054806,51.46973315539435,534203.9636349685,176296.9250283479,12/29/2019,galleries,"117-119 S Lambeth Rd, Stockwell, London SW8 1XA, United Kingdom",The Sunday Painter,ChIJaw37xaEDdkgR6NdiGEgLGr8,4.3,"['art_gallery', 'point_of_interest', 'establishment']",10.0
Beers London,1 Baldwin Street,,,E09000019,Islington,10090548970.0,E05000367,Bunhill,http://beerslondon.com/#,-0.08889209434164955,51.52700709415976,532669.9640510228,182629.92330954265,12/29/2019,galleries,"1 Baldwin St, London EC1V 9NU, United Kingdom",BEERS London,ChIJt55gcqYcdkgR9egDaMmK8DQ,4.7,"['art_gallery', 'tourist_attraction', 'point_of_interest', 'establishment']",22.0
Pangolin London,90 York Way,,,E09000019,Islington,10090550427.0,E05000368,Caledonian,http://www.pangolinlondon.com/#,-0.12154839532869142,51.53499868675289,530381.9646755547,183459.9230823645,12/29/2019,galleries,"Kings Place, 90 York Way, Kings Cross, London N1 9AG, United Kingdom",Pangolin London,ChIJ9ZTlaT4bdkgRjLzlzOPIOgg,4.6,"['art_gallery', 'point_of_interest', 'establishment']",5.0
William Benington,20 Arlington Way,,,E09000019,Islington,10091004086.0,E05000370,Clerkenwell,http://williambeningtongallery.co.uk/#,-0.10610285387224007,51.530200012977865,531466.9643811279,182953.92322231526,12/29/2019,galleries,"unit 3, 50 Tower Bridge Rd, Bermondsey, London SE1 4TR, United Kingdom",William Benington Gallery,ChIJYVpcrkQbdkgRl60-sFcfkgI,4.8,"['art_gallery', 'point_of_interest', 'establishment']",5.0
Maestro Arts,One Eastfields Avenue,,,E09000032,Wandsworth,10091499728.0,E05000625,Thamesfield,http://www.maestroarts.com/#,-0.19813133524145066,51.461866574552936,525270.9660642425,175193.92532905017,12/29/2019,galleries,"1 Eastfields Ave, Putney, London SW18 1FQ, United Kingdom",Maestro Arts,ChIJ0Y6rVGUPdkgRN18dOps32lI,5.0,"['point_of_interest', 'establishment']",2.0
Plus One Gallery,89-91 Pimlico Road,,,E09000032,Wandsworth,10091504329.0,E05000622,St. Mary's Park,http://www.plusonegallery.com/#,-0.1849081093688704,51.46314652287837,526185.9658151063,175358.92528511764,12/29/2019,galleries,,,,,,
Son Gallery,Unit 9C,133 Copeland Road,,E09000028,Southwark,10091666064.0,E05011113,Rye Lane,http://cargocollective.com/songallery/About,-0.0657393088386392,51.47000809956524,534443.483528369,176333.845001493,12/29/2019,galleries,,,,,,
ICN,96-98 Leonard Street,,,E09000012,Hackney,10091782215.0,E05009377,Hoxton East & Shoreditch,http://www.icn-global.com/#,-0.08169030897905487,51.52458740791301,533176.5638882297,182373.933327528,12/29/2019,galleries,"96 Leonard St, Hackney, London EC2A 4RH, United Kingdom",ICN gallery & cafe,ChIJmyVHGrAcdkgRIW-5nnS1B2M,0.0,"['art_gallery', 'point_of_interest', 'establishment']",0.0
Amstel Art Gallery,7 St George Wharf,,,E09000022,Lambeth,10091846195.0,E05000426,Oval,http://amstelart.com/#,-0.12654262874979366,51.485357728719826,530176.9647287838,177930.92458573863,12/29/2019,galleries,"7 St George Wharf, Vauxhall, London SW8 2JA, UK",7 St George Wharf,ChIJ9WVmse8EdkgRLPPTirSW5KU,,['street_address'],
Pace London 1,6 Burlington Gardens,,,E09000033,City of Westminster,10091853844.0,E05000649,West End,http://www.pacegallery.com/#,-0.14011499703420108,51.50966523404458,529165.9650036219,180609.9238592192,12/29/2019,galleries,,,,,,
Pollock's Toy Museum,1 Scala Street,,,E09000007,Camden,10091857645.0,E05000129,Bloomsbury,http://pollockstoys.com/#,-0.1352836978889292,51.52033482106796,529470.9649201536,181804.9235341663,12/29/2019,galleries,"1 Scala St, Bloomsbury, London W1T 2HL, United Kingdom",Pollocks Toy Museum,ChIJq6r6u9MadkgR0NYezcNwE4E,4.2,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",214.0
Asia House,63 New Cavendish Street,,,E09000033,City of Westminster,10091858261.0,E05000641,Marylebone High Street,http://asiahouse.org/#,-0.14622094756222018,51.51970782107731,528713.9651252041,181715.92355818694,12/29/2019,galleries,"63 New Cavendish St, Marylebone, London W1G 7LP, United Kingdom",Asia House,ChIJF8q2BdQadkgR1KAR_qRYy0w,4.3,"['point_of_interest', 'establishment']",164.0
Coningsby Gallery,30 Tottenham Street,Fitzrovia,,E09000007,Camden,10091859525.0,E05000129,Bloomsbury,https://www.coningsbygallery.com/#,-0.1361184628481549,51.520366073111724,529412.9649358799,181806.9235336078,12/29/2019,galleries,"30 Tottenham St, Fitzrovia, London W1T 4RJ, United Kingdom",Coningsby Gallery,ChIJOTQhWSkbdkgRoatnkuylXTI,4.3,"['art_gallery', 'point_of_interest', 'establishment']",18.0
Blackhall Studios,73 Leonard Street,,,E09000012,Hackney,10091941036.0,E05009377,Hoxton East & Shoreditch,http://www.blackallstudios.com/#,-0.08294209372746278,51.52485060560033,533088.9639360856,182400.92337134716,12/29/2019,galleries,"73a Leonard St, Hackney, London EC2A 4QS, United Kingdom",Blackall Studios,ChIJWdkD8K8cdkgRt3LT2X8tWa8,4.3,"['point_of_interest', 'establishment']",3.0
ASC Gallery,"Taplow House,",Thurlow Street,,E09000028,Southwark,10093339547.0,E05011102,Faraday,http://www.ascstudios.co.uk/asc-gallery/#,-0.08662018768599929,51.488355219262075,532939.9639787868,178335.92447604833,12/29/2019,galleries,"Taplow House, The Chaplin Centre, Thurlow St, London SE17 2DG, United Kingdom",Artists Studio Company,ChIJ3WyloKQEdkgROnbCGKRgdSw,4.2,"['art_gallery', 'point_of_interest', 'establishment']",29.0
